latitude	longitude	state	AUTO_UNIQUE_ID_2017-06-03_yuc120_crime_lat_lon_	UpdatedCensusIntersection	CensusYEar	CensusBlock	CensusBlockGroup	CensusTract	CensusCountyFips	CensusStateFips	CensusCbsaFips	CensusCbsaMicro	CensusMcdFips	CensusMetDivFips	CensusMsaFips	CensusPlaceFips	TimeTaken	TransactionId	Source	ErrorMessage	Version
32.93427545	-117.2378934	CA	1074	1	TwoThousandTen	1014	1	83.29	73	6	41740	0	92780		7320	66000	0		AggieCensusIntersector		4.1
32.9207118	-117.1104124	CA	1075	1	TwoThousandTen	1000	1	170.43	73	6	41740	0	92780		7320	66000	0		AggieCensusIntersector		4.1
32.69505513	-117.1038303	CA	1076	1	TwoThousandTen	1000	1	36.02	73	6	41740	0	92780		7320	66000	0		AggieCensusIntersector		4.1
32.74456864	-117.2547305	CA	1077	1	TwoThousandTen	3000	3	73.01	73	6	41740	0	92780		7320	66000	0		AggieCensusIntersector		4.1
32.74435862	-117.1434035	CA	1078	1	TwoThousandTen	4009	4	8	73	6	41740	0	92780		7320	66000	134.0134		AggieCensusIntersector		4.1
32.70523554	-117.1480507	CA	1079	1	TwoThousandTen	2034	2	51	73	6	41740	0	92780		7320	66000	0		AggieCensusIntersector		4.1
32.81720678	-117.1507536	CA	1080	1	TwoThousandTen	1153	1	85.11	73	6	41740	0	92780		7320	66000	0		AggieCensusIntersector		4.1
32.70784093	-117.15531	CA	1081	1	TwoThousandTen	2016	2	51	73	6	41740	0	92780		7320	66000	136.0136		AggieCensusIntersector		4.1
32.71185155	-117.0611373	CA	1082	1	TwoThousandTen	2018	2	30.04	73	6	41740	0	92780		7320	66000	0		AggieCensusIntersector		4.1
32.6934919	-117.0571166	CA	1083	1	TwoThousandTen	3000	3	31.09	73	6	41740	0	92780		7320	66000	0		AggieCensusIntersector		4.1
32.95029252	-117.2052297	CA	1084	1	TwoThousandTen	2005	2	215	73	6	41740	0	92780		7320	66000	0		AggieCensusIntersector		4.1
32.78730803	-117.2529911	CA	1085	1	TwoThousandTen	7007	7	76	73	6	41740	0	92780		7320	66000	117.0117		AggieCensusIntersector		4.1
32.74843733	-117.143414	CA	1086	1	TwoThousandTen	4001	4	9	73	6	41740	0	92780		7320	66000	135.0135		AggieCensusIntersector		4.1
32.75797676	-117.106094	CA	1087	1	TwoThousandTen	3000	3	21	73	6	41740	0	92780		7320	66000	0		AggieCensusIntersector		4.1
32.58015513	-117.0338599	CA	1088	1	TwoThousandTen	2020	2	100.14	73	6	41740	0	92780		7320	66000	0		AggieCensusIntersector		4.1
32.59494137	-117.0891921	CA	1089	1	TwoThousandTen	1057	1	101.03	73	6	41740	0	92780		7320	66000	0		AggieCensusIntersector		4.1
32.7081591	-117.0849992	CA	1090	1	TwoThousandTen	2000	2	33.04	73	6	41740	0	92780		7320	66000	0		AggieCensusIntersector		4.1
32.74456864	-117.2547305	CA	1091	1	TwoThousandTen	3000	3	73.01	73	6	41740	0	92780		7320	66000	0		AggieCensusIntersector		4.1
32.76987022	-117.041557	CA	1092	1	TwoThousandTen	2006	2	29.05	73	6	41740	0	92780		7320	66000	0		AggieCensusIntersector		4.1
32.75598091	-117.0846946	CA	1093	1	TwoThousandTen	3003	3	27.08	73	6	41740	0	92780		7320	66000	0		AggieCensusIntersector		4.1
32.58354148	-117.0635626	CA	1094	1	TwoThousandTen	2002	2	100.1	73	6	41740	0	92780		7320	66000	103.0103		AggieCensusIntersector		4.1
32.7590878	-117.1472042	CA	1095	1	TwoThousandTen	2001	2	5	73	6	41740	0	92780		7320	66000	152.0152		AggieCensusIntersector		4.1
32.76610106	-117.2394864	CA	1096	1	TwoThousandTen	3010	3	76	73	6	41740	0	92780		7320	66000	0		AggieCensusIntersector		4.1
32.80363597	-117.1153772	CA	1097	1	TwoThousandTen	4004	4	93.06	73	6	41740	0	92780		7320	66000	0		AggieCensusIntersector		4.1
32.74874462	-117.1913566	CA	1098	1	TwoThousandTen	2055	2	65	73	6	41740	0	92780		7320	66000	0		AggieCensusIntersector		4.1
32.76229733	-117.0533751	CA	1099	1	TwoThousandTen	1026	1	29.02	73	6	41740	0	92780		7320	66000	109.0109		AggieCensusIntersector		4.1
32.79858882	-117.2094839	CA	1100	1	TwoThousandTen	4005	4	91.01	73	6	41740	0	92780		7320	66000	0		AggieCensusIntersector		4.1
32.76472601	-117.1974496	CA	1101	1	TwoThousandTen	3018	3	91.06	73	6	41740	0	92780		7320	66000	0		AggieCensusIntersector		4.1
32.68335001	-117.0545879	CA	1102	1	TwoThousandTen	2011	2	32.01	73	6	41740	0	92780		7320	66000	106.0106		AggieCensusIntersector		4.1
32.92115171	-117.147691	CA	1103	1	TwoThousandTen	3004	3	83.47	73	6	41740	0	92780		7320	66000	90.009		AggieCensusIntersector		4.1
32.74839349	-117.1567696	CA	1104	1	TwoThousandTen	2018	2	4	73	6	41740	0	92780		7320	66000	0		AggieCensusIntersector		4.1
32.72246776	-117.169175	CA	1105	1	TwoThousandTen	1052	1	58	73	6	41740	0	92780		7320	66000	0		AggieCensusIntersector		4.1
32.58490821	-117.042563	CA	1106	1	TwoThousandTen	2002	2	100.01	73	6	41740	0	92780		7320	66000	99.0099		AggieCensusIntersector		4.1
32.73782665	-117.0577575	CA	1107	1	TwoThousandTen	4028	4	27.03	73	6	41740	0	92780		7320	66000	0		AggieCensusIntersector		4.1
32.74439822	-117.0535959	CA	1108	1	TwoThousandTen	1007	1	29.03	73	6	41740	0	92780		7320	66000	109.0109		AggieCensusIntersector		4.1
32.72979605	-117.1638966	CA	1109	1	TwoThousandTen	2005	2	59	73	6	41740	0	92780		7320	66000	0		AggieCensusIntersector		4.1
32.75254592	-117.2474917	CA	1110	1	TwoThousandTen	4010	4	75.01	73	6	41740	0	92780		7320	66000	124.0124		AggieCensusIntersector		4.1
32.76195141	-117.1314257	CA	1111	1	TwoThousandTen	2008	2	11	73	6	41740	0	92780		7320	66000	0		AggieCensusIntersector		4.1
32.79663387	-117.2567987	CA	1112	1	TwoThousandTen	1004	1	79.05	73	6	41740	0	92780		7320	66000	0		AggieCensusIntersector		4.1
32.72513722	-117.0849032	CA	1113	1	TwoThousandTen	4026	4	34.01	73	6	41740	0	92780		7320	66000	121.0121		AggieCensusIntersector		4.1
32.93303752	-117.2529399	CA	1114	1	TwoThousandTen	1003	1	83.24	73	6	41740	0	92780		7320	66000	0		AggieCensusIntersector		4.1
32.94876492	-117.2470425	CA	1115	1	TwoThousandTen	2002	2	83.24	73	6	41740	0	92780		7320	66000	0		AggieCensusIntersector		4.1
32.57876997	-117.0570043	CA	1116	1	TwoThousandTen	2010	2	100.11	73	6	41740	0	92780		7320	66000	0		AggieCensusIntersector		4.1
32.76087636	-117.1399034	CA	1117	1	TwoThousandTen	2003	2	10	73	6	41740	0	92780		7320	66000	0		AggieCensusIntersector		4.1
32.8245281	-117.1029363	CA	1118	1	TwoThousandTen	2002	2	95.06	73	6	41740	0	92780		7320	66000	139.0139		AggieCensusIntersector		4.1
32.74809553	-117.252613	CA	1119	1	TwoThousandTen	2005	2	75.02	73	6	41740	0	92780		7320	66000	0		AggieCensusIntersector		4.1
32.74026573	-117.1010811	CA	1120	1	TwoThousandTen	3014	3	25.01	73	6	41740	0	92780		7320	66000	0		AggieCensusIntersector		4.1
32.75320475	-117.1047937	CA	1121	1	TwoThousandTen	2003	2	22.02	73	6	41740	0	92780		7320	66000	125.0125		AggieCensusIntersector		4.1
32.70627618	-117.1534626	CA	1122	1	TwoThousandTen	2021	2	51	73	6	41740	0	92780		7320	66000	0		AggieCensusIntersector		4.1
32.79669381	-117.1738838	CA	1123	1	TwoThousandTen	1018	1	86	73	6	41740	0	92780		7320	66000	142.0142		AggieCensusIntersector		4.1
32.7937124	-117.108829	CA	1124	1	TwoThousandTen	1008	1	95.09	73	6	41740	0	92780		7320	66000	0		AggieCensusIntersector		4.1
32.74587912	-117.0791448	CA	1125	1	TwoThousandTen	3005	3	27.03	73	6	41740	0	92780		7320	66000	0		AggieCensusIntersector		4.1
32.55547627	-116.9430031	CA	1126	1	TwoThousandTen	1059	1	100.15	73	6	41740	0	92780		7320	66000	0		AggieCensusIntersector		4.1
32.90726759	-117.1241667	CA	1127	1	TwoThousandTen	3000	3	83.58	73	6	41740	0	92780		7320	66000	91.0091		AggieCensusIntersector		4.1
32.71590923	-117.0935746	CA	1128	1	TwoThousandTen	2013	2	34.04	73	6	41740	0	92780		7320	66000	0		AggieCensusIntersector		4.1
32.73245684	-117.0957426	CA	1129	1	TwoThousandTen	2007	2	26.02	73	6	41740	0	92780		7320	66000	128.0128		AggieCensusIntersector		4.1
32.82002281	-117.1790566	CA	1130	1	TwoThousandTen	5003	5	85.09	73	6	41740	0	92780		7320	66000	0		AggieCensusIntersector		4.1
32.71041315	-117.0820843	CA	1131	1	TwoThousandTen	3008	3	30.01	73	6	41740	0	92780		7320	66000	120.012		AggieCensusIntersector		4.1
32.93921747	-117.2329518	CA	1132	1	TwoThousandTen	2003	2	83.29	73	6	41740	0	92780		7320	66000	94.0094		AggieCensusIntersector		4.1
32.72168601	-117.1730949	CA	1133	1	TwoThousandTen	1007	1	58	73	6	41740	0	92780		7320	66000	0		AggieCensusIntersector		4.1
32.76973915	-117.1675295	CA	1134	1	TwoThousandTen	2000	2	89.02	73	6	41740	0	92780		7320	66000	0		AggieCensusIntersector		4.1
32.79331019	-117.0434562	CA	1135	1	TwoThousandTen	3014	3	97.06	73	6	41740	0	92780		7320	66000	108.0108		AggieCensusIntersector		4.1
32.82392217	-117.2347634	CA	1136	1	TwoThousandTen	1016	1	83.1	73	6	41740	0	92780		7320	66000	89.0089		AggieCensusIntersector		4.1
32.70627618	-117.1534626	CA	1137	1	TwoThousandTen	2021	2	51	73	6	41740	0	92780		7320	66000	0		AggieCensusIntersector		4.1
32.71099033	-117.149452	CA	1138	1	TwoThousandTen	1002	1	51	73	6	41740	0	92780		7320	66000	0		AggieCensusIntersector		4.1
32.75610231	-117.1029141	CA	1139	1	TwoThousandTen	2010	2	21	73	6	41740	0	92780		7320	66000	0		AggieCensusIntersector		4.1
32.69280791	-117.1326685	CA	1140	1	TwoThousandTen	1002	1	38	73	6	41740	0	92780		7320	66000	95.0095		AggieCensusIntersector		4.1
32.80805594	-117.0729766	CA	1141	1	TwoThousandTen	1000	1	97.04	73	6	41740	0	92780		7320	66000	0		AggieCensusIntersector		4.1
32.96886664	-117.0782683	CA	1142	1	TwoThousandTen	3000	3	170.39	73	6	41740	0	92780		7320	66000	109.0109		AggieCensusIntersector		4.1
32.7505535	-117.1044428	CA	1143	1	TwoThousandTen	2011	2	22.02	73	6	41740	0	92780		7320	66000	128.0128		AggieCensusIntersector		4.1
32.7555237	-117.2380566	CA	1144	1	TwoThousandTen	4000	4	75.01	73	6	41740	0	92780		7320	66000	0		AggieCensusIntersector		4.1
32.83676494	-117.1917638	CA	1145	1	TwoThousandTen	5002	5	85.05	73	6	41740	0	92780		7320	66000	96.0096		AggieCensusIntersector		4.1
32.76757636	-117.1473623	CA	1146	1	TwoThousandTen	2015	2	93.04	73	6	41740	0	92780		7320	66000	0		AggieCensusIntersector		4.1
32.75297494	-117.2080167	CA	1147	1	TwoThousandTen	1020	1	65	73	6	41740	0	92780		7320	66000	0		AggieCensusIntersector		4.1
32.76867465	-117.0481664	CA	1148	1	TwoThousandTen	1007	1	29.05	73	6	41740	0	92780		7320	66000	0		AggieCensusIntersector		4.1
32.75961877	-117.1786195	CA	1149	1	TwoThousandTen	1011	1	89.02	73	6	41740	0	92780		7320	66000	0		AggieCensusIntersector		4.1
32.75058063	-117.2399088	CA	1150	1	TwoThousandTen	1000	1	75.01	73	6	41740	0	92780		7320	66000	125.0125		AggieCensusIntersector		4.1
32.83626319	-117.1751628	CA	1151	1	TwoThousandTen	3008	3	85.05	73	6	41740	0	92780		7320	66000	0		AggieCensusIntersector		4.1
32.5434302	-117.0332712	CA	1152	1	TwoThousandTen	4003	4	100.09	73	6	41740	0	92780		7320	66000	96.0096		AggieCensusIntersector		4.1
32.80362051	-117.1173856	CA	1153	1	TwoThousandTen	4003	4	93.06	73	6	41740	0	92780		7320	66000	0		AggieCensusIntersector		4.1
32.81477833	-117.2584871	CA	1154	1	TwoThousandTen	3014	3	83.1	73	6	41740	0	92780		7320	66000	109.0109		AggieCensusIntersector		4.1
32.70837205	-117.1532565	CA	1155	1	TwoThousandTen	2011	2	51	73	6	41740	0	92780		7320	66000	0		AggieCensusIntersector		4.1
32.75425998	-117.1168371	CA	1156	1	TwoThousandTen	1002	1	16	73	6	41740	0	92780		7320	66000	0		AggieCensusIntersector		4.1
32.91267548	-117.1453326	CA	1157	1	TwoThousandTen	2005	2	83.49	73	6	41740	0	92780		7320	66000	0		AggieCensusIntersector		4.1
32.77791285	-117.1165828	CA	1158	1	TwoThousandTen	1027	1	93.04	73	6	41740	0	92780		7320	66000	0		AggieCensusIntersector		4.1
32.7633432	-117.1200461	CA	1159	1	TwoThousandTen	5009	5	18	73	6	41740	0	92780		7320	66000	0		AggieCensusIntersector		4.1
32.78557819	-117.1123367	CA	1160	1	TwoThousandTen	3000	3	96.03	73	6	41740	0	92780		7320	66000	0		AggieCensusIntersector		4.1
32.80363597	-117.1153772	CA	1161	1	TwoThousandTen	4004	4	93.06	73	6	41740	0	92780		7320	66000	0		AggieCensusIntersector		4.1
32.72710353	-117.0536981	CA	1162	1	TwoThousandTen	1014	1	30.03	73	6	41740	0	92780		7320	66000	0		AggieCensusIntersector		4.1
32.8613411	-117.2199021	CA	1163	1	TwoThousandTen	1000	1	83.43	73	6	41740	0	92780		7320	66000	0		AggieCensusIntersector		4.1
32.89971215	-117.2072177	CA	1164	1	TwoThousandTen	1035	1	83.46	73	6	41740	0	92780		7320	66000	95.0095		AggieCensusIntersector		4.1
32.73113958	-117.2563393	CA	1165	1	TwoThousandTen	2002	2	72	73	6	41740	0	92780		7320	66000	73.0073		AggieCensusIntersector		4.1
32.88118519	-117.2187258	CA	1166	1	TwoThousandTen	1044	1	83.39	73	6	41740	0	92780		7320	66000	0		AggieCensusIntersector		4.1
32.75546133	-117.2200116	CA	1167	1	TwoThousandTen	1018	1	65	73	6	41740	0	92780		7320	66000	0		AggieCensusIntersector		4.1
32.76973915	-117.1675295	CA	1168	1	TwoThousandTen	2000	2	89.02	73	6	41740	0	92780		7320	66000	0		AggieCensusIntersector		4.1
32.830019	-117.1412927	CA	1169	1	TwoThousandTen	1031	1	85.11	73	6	41740	0	92780		7320	66000	82.0082		AggieCensusIntersector		4.1
32.71672143	-117.166934	CA	1170	1	TwoThousandTen	2014	2	54	73	6	41740	0	92780		7320	66000	130.013		AggieCensusIntersector		4.1
32.71570616	-117.1624449	CA	1171	1	TwoThousandTen	3012	3	53	73	6	41740	0	92780		7320	66000	0		AggieCensusIntersector		4.1
32.73852052	-117.2233568	CA	1172	1	TwoThousandTen	3048	3	69	73	6	41740	0	92780		7320	66000	132.0132		AggieCensusIntersector		4.1
32.8041946	-117.1841353	CA	1173	1	TwoThousandTen	3001	3	85.12	73	6	41740	0	92780		7320	66000	130.013		AggieCensusIntersector		4.1
32.74469294	-117.1282301	CA	1174	1	TwoThousandTen	4017	4	15	73	6	41740	0	92780		7320	66000	134.0134		AggieCensusIntersector		4.1
32.79491286	-117.256177	CA	1175	1	TwoThousandTen	1001	1	79.1	73	6	41740	0	92780		7320	66000	0		AggieCensusIntersector		4.1
32.81129843	-117.2372492	CA	1176	1	TwoThousandTen	2009	2	83.01	73	6	41740	0	92780		7320	66000	0		AggieCensusIntersector		4.1
32.78581664	-117.2365565	CA	1177	1	TwoThousandTen	2009	2	77.01	73	6	41740	0	92780		7320	66000	129.0129		AggieCensusIntersector		4.1
32.82642471	-117.1371794	CA	1178	1	TwoThousandTen	1037	1	85.11	73	6	41740	0	92780		7320	66000	0		AggieCensusIntersector		4.1
32.72938317	-117.1979069	CA	1179	1	TwoThousandTen	1012	1	62	73	6	41740	0	92780		7320	66000	0		AggieCensusIntersector		4.1
32.79448461	-117.2557751	CA	1180	1	TwoThousandTen	1002	1	79.1	73	6	41740	0	92780		7320	66000	0		AggieCensusIntersector		4.1
32.75915159	-117.131105	CA	1181	1	TwoThousandTen	2003	2	12	73	6	41740	0	92780		7320	66000	0		AggieCensusIntersector		4.1
32.7073171	-117.1494308	CA	1182	1	TwoThousandTen	1013	1	51	73	6	41740	0	92780		7320	66000	0		AggieCensusIntersector		4.1
32.79726276	-117.24302	CA	1183	1	TwoThousandTen	1007	1	79.07	73	6	41740	0	92780		7320	66000	0		AggieCensusIntersector		4.1
32.83470364	-117.197786	CA	1184	1	TwoThousandTen	2008	2	85.02	73	6	41740	0	92780		7320	66000	96.0096		AggieCensusIntersector		4.1
33.00119245	-117.0795357	CA	1185	1	TwoThousandTen	2000	2	170.52	73	6	41740	0	92780		7320	66000	92.0092		AggieCensusIntersector		4.1
32.68182482	-117.0402278	CA	1186	1	TwoThousandTen	3001	3	32.09	73	6	41740	0	92780		7320	66000	111.0111		AggieCensusIntersector		4.1
32.94951035	-117.2519897	CA	1187	1	TwoThousandTen	2026	2	83.24	73	6	41740	0	92780		7320	66000	0		AggieCensusIntersector		4.1
32.68894063	-117.1007939	CA	1188	1	TwoThousandTen	1006	1	33.03	73	6	41740	0	92780		7320	66000	0		AggieCensusIntersector		4.1
32.74456864	-117.2547305	CA	1189	1	TwoThousandTen	3000	3	73.01	73	6	41740	0	92780		7320	66000	0		AggieCensusIntersector		4.1
32.8085105	-117.2598051	CA	1190	1	TwoThousandTen	2017	2	80.06	73	6	41740	0	92780		7320	66000	0		AggieCensusIntersector		4.1
32.69677679	-117.0874853	CA	1191	1	TwoThousandTen	2000	2	33.05	73	6	41740	0	92780		7320	66000	0		AggieCensusIntersector		4.1
32.58141297	-117.0923981	CA	1192	1	TwoThousandTen	1005	1	101.1	73	6	41740	0	92780		7320	66000	103.0103		AggieCensusIntersector		4.1
32.74764643	-117.1604291	CA	1193	1	TwoThousandTen	2001	2	3	73	6	41740	0	92780		7320	66000	185		AggieCensusIntersector		4.1
32.77052432	-117.1547604	CA	1194	1	TwoThousandTen	3006	3	93.04	73	6	41740	0	92780		7320	66000	0		AggieCensusIntersector		4.1
32.54541583	-117.0396802	CA	1195	1	TwoThousandTen	4009	4	100.09	73	6	41740	0	92780		7320	66000	0		AggieCensusIntersector		4.1
32.74937903	-117.1388018	CA	1196	1	TwoThousandTen	2005	2	9	73	6	41740	0	92780		7320	66000	0		AggieCensusIntersector		4.1
32.80202524	-117.1064579	CA	1197	1	TwoThousandTen	1011	1	95.11	73	6	41740	0	92780		7320	66000	0		AggieCensusIntersector		4.1
32.79374125	-117.0610643	CA	1198	1	TwoThousandTen	6003	6	97.06	73	6	41740	0	92780		7320	66000	126		AggieCensusIntersector		4.1
32.90458811	-117.167674	CA	1199	1	TwoThousandTen	2006	2	83.5	73	6	41740	0	92780		7320	66000	101		AggieCensusIntersector		4.1
32.68274315	-117.1104663	CA	1200	1	TwoThousandTen	2030	2	36.03	73	6	41740	0	92780		7320	66000	0		AggieCensusIntersector		4.1
32.69493132	-117.1283796	CA	1201	1	TwoThousandTen	3007	3	39.02	73	6	41740	0	92780		7320	66000	153		AggieCensusIntersector		4.1
32.74707918	-117.2508724	CA	1202	1	TwoThousandTen	2005	2	75.02	73	6	41740	0	92780		7320	66000	0		AggieCensusIntersector		4.1
32.75523419	-117.1176387	CA	1203	1	TwoThousandTen	1012	1	17	73	6	41740	0	92780		7320	66000	0		AggieCensusIntersector		4.1
32.56665832	-117.0432003	CA	1204	1	TwoThousandTen	1006	1	100.05	73	6	41740	0	92780		7320	66000	0		AggieCensusIntersector		4.1
32.94698662	-117.2474495	CA	1205	1	TwoThousandTen	4008	4	83.24	73	6	41740	0	92780		7320	66000	0		AggieCensusIntersector		4.1
32.86204825	-117.2252665	CA	1206	1	TwoThousandTen	3000	3	83.63	73	6	41740	0	92780		7320	66000	0		AggieCensusIntersector		4.1
32.71901117	-117.2249589	CA	1207	1	TwoThousandTen	3001	3	71	73	6	41740	0	92780		7320	66000	0		AggieCensusIntersector		4.1
32.70473517	-117.1489758	CA	1208	1	TwoThousandTen	2036	2	51	73	6	41740	0	92780		7320	66000	95		AggieCensusIntersector		4.1
32.94069296	-117.1486405	CA	1209	1	TwoThousandTen	1039	1	83.66	73	6	41740	0	92780		7320	66000	101		AggieCensusIntersector		4.1
32.70050416	-117.1015733	CA	1210	1	TwoThousandTen	2011	2	33.01	73	6	41740	0	92780		7320	66000	0		AggieCensusIntersector		4.1
32.71786047	-117.1484768	CA	1211	1	TwoThousandTen	1002	1	52	73	6	41740	0	92780		7320	66000	0		AggieCensusIntersector		4.1
32.75299838	-117.2165432	CA	1212	1	TwoThousandTen	1022	1	65	73	6	41740	0	92780		7320	66000	0		AggieCensusIntersector		4.1
32.76875673	-117.2509206	CA	1213	1	TwoThousandTen	2040	2	76	73	6	41740	0	92780		7320	66000	0		AggieCensusIntersector		4.1
32.749529	-117.09094	CA	1214	1	TwoThousandTen	4006	4	27.07	73	6	41740	0	92780		7320	66000	0		AggieCensusIntersector		4.1
33.01344237	-117.086508	CA	1215	1	TwoThousandTen	1003	1	170.32	73	6	41740	0	92780		7320	66000	94		AggieCensusIntersector		4.1
32.74465157	-117.251653	CA	1216	1	TwoThousandTen	2006	2	73.01	73	6	41740	0	92780		7320	66000	0		AggieCensusIntersector		4.1
32.75821626	-117.1314144	CA	1217	1	TwoThousandTen	3007	3	12	73	6	41740	0	92780		7320	66000	141		AggieCensusIntersector		4.1
32.70223271	-117.1114551	CA	1218	1	TwoThousandTen	1023	1	35.01	73	6	41740	0	92780		7320	66000	141		AggieCensusIntersector		4.1
32.80496001	-117.1321088	CA	1219	1	TwoThousandTen	3000	3	93.01	73	6	41740	0	92780		7320	66000	156		AggieCensusIntersector		4.1
32.75609633	-117.1007949	CA	1220	1	TwoThousandTen	2013	2	21	73	6	41740	0	92780		7320	66000	141		AggieCensusIntersector		4.1
32.57745149	-117.0579491	CA	1221	1	TwoThousandTen	1005	1	100.11	73	6	41740	0	92780		7320	66000	112		AggieCensusIntersector		4.1
32.83141628	-117.1365479	CA	1222	1	TwoThousandTen	1029	1	85.11	73	6	41740	0	92780		7320	66000	0		AggieCensusIntersector		4.1
32.69366978	-117.0866129	CA	1223	1	TwoThousandTen	3013	3	33.05	73	6	41740	0	92780		7320	66000	125		AggieCensusIntersector		4.1
32.54556468	-117.0306358	CA	1224	1	TwoThousandTen	1078	1	100.15	73	6	41740	0	92780		7320	66000	0		AggieCensusIntersector		4.1
32.70117071	-117.1438598	CA	1225	1	TwoThousandTen	1004	1	50	73	6	41740	0	92780		7320	66000	0		AggieCensusIntersector		4.1
32.70877741	-117.1252471	CA	1226	1	TwoThousandTen	3009	3	40	73	6	41740	0	92780		7320	66000	0		AggieCensusIntersector		4.1
32.803186	-117.194914	CA	1227	1	TwoThousandTen	2003	2	91.02	73	6	41740	0	92780		7320	66000	147		AggieCensusIntersector		4.1
32.75360104	-117.2114382	CA	1228	1	TwoThousandTen	1011	1	65	73	6	41740	0	92780		7320	66000	0		AggieCensusIntersector		4.1
32.81724026	-117.1799791	CA	1229	1	TwoThousandTen	4001	4	85.09	73	6	41740	0	92780		7320	66000	114		AggieCensusIntersector		4.1
32.74589299	-117.1017492	CA	1230	1	TwoThousandTen	1010	1	24.02	73	6	41740	0	92780		7320	66000	0		AggieCensusIntersector		4.1
32.79203243	-117.0650651	CA	1231	1	TwoThousandTen	7011	7	97.06	73	6	41740	0	92780		7320	66000	115		AggieCensusIntersector		4.1
32.7711197	-117.2344171	CA	1232	1	TwoThousandTen	3009	3	76	73	6	41740	0	92780		7320	66000	0		AggieCensusIntersector		4.1
32.57067441	-117.096241	CA	1233	1	TwoThousandTen	2020	2	101.04	73	6	41740	0	92780		7320	66000	100		AggieCensusIntersector		4.1
32.84082561	-117.2711091	CA	1234	1	TwoThousandTen	1003	1	83.03	73	6	41740	0	92780		7320	66000	116		AggieCensusIntersector		4.1
32.71070475	-117.1503578	CA	1235	1	TwoThousandTen	1003	1	51	73	6	41740	0	92780		7320	66000	0		AggieCensusIntersector		4.1
33.03563172	-117.0734486	CA	1236	1	TwoThousandTen	3008	3	170.15	73	6	41740	0	92780		7320	66000	96		AggieCensusIntersector		4.1
32.75060263	-117.1106214	CA	1237	1	TwoThousandTen	1006	1	22.01	73	6	41740	0	92780		7320	66000	0		AggieCensusIntersector		4.1
32.78647331	-117.1091041	CA	1238	1	TwoThousandTen	1000	1	96.03	73	6	41740	0	92780		7320	66000	0		AggieCensusIntersector		4.1
32.80352836	-117.1137591	CA	1239	1	TwoThousandTen	4004	4	93.06	73	6	41740	0	92780		7320	66000	0		AggieCensusIntersector		4.1
32.96248746	-117.1519031	CA	1240	1	TwoThousandTen	3032	3	83.35	73	6	41740	0	92780		7320	66000	86		AggieCensusIntersector		4.1
32.86787183	-117.216737	CA	1241	1	TwoThousandTen	2004	2	83.41	73	6	41740	0	92780		7320	66000	0		AggieCensusIntersector		4.1
32.77083816	-117.1555432	CA	1242	1	TwoThousandTen	2014	2	93.04	73	6	41740	0	92780		7320	66000	0		AggieCensusIntersector		4.1
32.78376567	-117.1982168	CA	1243	1	TwoThousandTen	2001	2	91.04	73	6	41740	0	92780		7320	66000	120		AggieCensusIntersector		4.1
32.57182396	-117.0454304	CA	1244	1	TwoThousandTen	1006	1	100.04	73	6	41740	0	92780		7320	66000	0		AggieCensusIntersector		4.1
32.69656126	-117.109876	CA	1245	1	TwoThousandTen	2015	2	35.02	73	6	41740	0	92780		7320	66000	143		AggieCensusIntersector		4.1
32.85836636	-117.231145	CA	1246	1	TwoThousandTen	3000	3	83.62	73	6	41740	0	92780		7320	66000	91		AggieCensusIntersector		4.1
32.71571626	-117.1569764	CA	1247	1	TwoThousandTen	1019	1	53	73	6	41740	0	92780		7320	66000	0		AggieCensusIntersector		4.1
32.69634517	-117.0303841	CA	1248	1	TwoThousandTen	2000	2	31.15	73	6	41740	0	92780		7320	66000	0		AggieCensusIntersector		4.1
32.74681718	-117.1009127	CA	1249	1	TwoThousandTen	1010	1	24.02	73	6	41740	0	92780		7320	66000	0		AggieCensusIntersector		4.1
32.7130195	-117.1252795	CA	1250	1	TwoThousandTen	4045	4	41	73	6	41740	0	92780		7320	66000	0		AggieCensusIntersector		4.1
32.81871363	-117.2173395	CA	1251	1	TwoThousandTen	1019	1	85.03	73	6	41740	0	92780		7320	66000	91		AggieCensusIntersector		4.1
32.83598381	-117.2050063	CA	1252	1	TwoThousandTen	3007	3	85.02	73	6	41740	0	92780		7320	66000	99		AggieCensusIntersector		4.1
32.76875673	-117.2509206	CA	1253	1	TwoThousandTen	2040	2	76	73	6	41740	0	92780		7320	66000	0		AggieCensusIntersector		4.1
32.7022664	-117.1000138	CA	1254	1	TwoThousandTen	2011	2	33.01	73	6	41740	0	92780		7320	66000	0		AggieCensusIntersector		4.1
32.71095741	-117.16012	CA	1255	1	TwoThousandTen	4004	4	54	73	6	41740	0	92780		7320	66000	0		AggieCensusIntersector		4.1
32.97978264	-117.0792297	CA	1256	1	TwoThousandTen	1003	1	170.56	73	6	41740	0	92780		7320	66000	0		AggieCensusIntersector		4.1
32.75531751	-117.1295509	CA	1257	1	TwoThousandTen	2012	2	12	73	6	41740	0	92780		7320	66000	0		AggieCensusIntersector		4.1
32.54543348	-117.0418625	CA	1258	1	TwoThousandTen	4007	4	100.09	73	6	41740	0	92780		7320	66000	0		AggieCensusIntersector		4.1
32.78640303	-117.1215357	CA	1259	1	TwoThousandTen	1007	1	93.05	73	6	41740	0	92780		7320	66000	0		AggieCensusIntersector		4.1
